core_family,baseline_hits,baseline_rate,trait,value,trait_hits,trait_total,lift,baseline_rate_per_100k
167,115,0.0014380572471832836,seed_even_count,2,37,30072,0.8555851463733416,143.80572471832835
168,117,0.001463066938438645,seed_structure,AABB,1,2148,0.3182009899886995,146.3066938438645
168,117,0.001463066938438645,seed_high_count,4,4,4918,0.5559135636402818,146.3066938438645
168,117,0.001463066938438645,seed_high_count,2,30,30237,0.6781384328760061,146.3066938438645
168,117,0.001463066938438645,seed_sum_range4_worst,26-29,7,6262,0.7640482410523931,146.3066938438645
168,117,0.001463066938438645,seed_high_count,0,6,4985,0.8226628603759998,146.3066938438645
168,117,0.001463066938438645,overlap_unique,>=2,26,20279,0.8763197834651062,146.3066938438645
168,117,0.001463066938438645,seed_contains_core_pair,yes,26,20279,0.8763197834651062,146.3066938438645
168,117,0.001463066938438645,seed_first_in_core,yes,31,23997,0.8829590166007218,146.3066938438645
168,117,0.001463066938438645,overlap_unique,0,25,19313,0.8847612055295998,146.3066938438645
168,117,0.001463066938438645,seed_sum_mod3,1,36,26722,0.9208085530217107,146.3066938438645
169,136,0.0017006590053645788,overlap_unique,3,0,1643,0.0,170.0659005364579
169,136,0.0017006590053645788,seed_sum_range4_worst,8-11,7,8071,0.5099803581449925,170.0659005364579
169,136,0.0017006590053645788,seed_spread,<=2,4,4317,0.5448296066167955,170.0659005364579
169,136,0.0017006590053645788,seed_structure,AAAB,3,2934,0.601234512209792,170.0659005364579
169,136,0.0017006590053645788,seed_high_count,0,6,4985,0.7077320195881763,170.0659005364579
169,136,0.0017006590053645788,seed_last_in_core,yes,29,24015,0.7100650941200966,170.0659005364579
169,136,0.0017006590053645788,overlap_unique,>=2,25,20076,0.7322267296039755,170.0659005364579
169,136,0.0017006590053645788,seed_contains_core_pair,yes,25,20076,0.7322267296039755,170.0659005364579
169,136,0.0017006590053645788,seed_structure,AABB,3,2148,0.8212393197502464,170.0659005364579
169,136,0.0017006590053645788,seed_even_count,2,43,30072,0.8407926368871571,170.0659005364579
179,120,0.0015005814753216871,seed_spread,<=2,1,4317,0.15436838854142537,150.0581475321687
179,120,0.0015005814753216871,seed_high_count,4,3,4918,0.40651179341195604,150.0581475321687
179,120,0.0015005814753216871,overlap_unique,3,1,1630,0.4088394683026585,150.0581475321687
179,120,0.0015005814753216871,seed_structure,AAAB,2,2934,0.4542660758918428,150.0581475321687
179,120,0.0015005814753216871,seed_sum_range4_worst,8-11,6,8071,0.4954094907694214,150.0581475321687
179,120,0.0015005814753216871,seed_even_count,0,4,4934,0.5402580732333468,150.0581475321687
179,120,0.0015005814753216871,seed_high_count,1,22,19875,0.737659538784067,150.0581475321687
179,120,0.0015005814753216871,seed_even_count,3,24,20021,0.7988512062334548,150.0581475321687
179,120,0.0015005814753216871,seed_first_in_core,yes,29,24112,0.8015030551869056,150.0581475321687
179,120,0.0015005814753216871,seed_even_count,4,6,4945,0.8085844287158747,150.0581475321687
236,114,0.0014255524015556029,seed_even_count,4,4,4945,0.567427669274298,142.55524015556028
236,114,0.0014255524015556029,seed_high_count,4,4,4918,0.570542867946605,142.55524015556028
